,Unnamed: 0,first_login_dt,week_year,user_id,habito,habito_dt,activacion,activacion_dt,setup,setup_dt,return,return_dt
0,9847.0,2022-01-03,1,MLB7745503990,0.0,,0,,0,,0,
1,3346.0,2022-01-04,1,MLB10508061470,0.0,,1,2022-01-06,1,2022-01-04,1,2022-01-06
2,11261.0,2022-01-23 00:00:00,3,MLB10618286450,0.0,,0,,0,,0,
3,6273.0,2022-01-03,1,MLB743362200,0.0,,1,2022-01-03,0,,0,
4,860.0,2022-01-16,2,MLB2467761450,0.0,,1,2022-01-17,1,2022-01-17,1,2022-01-17
5,3312.0,2022-01-30,4,MLB3002012050,0.0,,1,2022-01-30,0,,1,2022-02-26
6,5186.0,2022-01-25,4,MLB389632820,0.0,,1,2022-02-20,1,2022-01-25,1,2022-01-26
7,979.0,2022-01-30,4,MLB10550544150,0.0,,0,,1,2022-01-31,1,2022-01-31
8,1633.0,2022-01-29,4,MLB10094198660,0.0,,0,,0,,0,
9,3226.0,2022-01-25,4,MLB7652403950,0.0,,0,,0,,0,
10,9090.0,2022-01-25,4,MLB4859718850,0.0,,0,,0,,1,2022-02-19
11,7366.0,2022-01-03,1,MLB7427306200,0.0,,1,2022-01-03,1,2022-01-03,1,2022-01-07
12,5042.0,2022-01-12,2,MLB10318462690,0.0,,1,2022-02-08,0,,1,2022-01-16
13,11297.0,2022-01-12 00:00:00,2,MLB10557329880,0.0,,0,,0,,0,
14,1939.0,2022-01-13,2,MLB10564649840,1.0,2022-01-28,1,2022-01-13,1,2022-01-13,1,2022-01-14
15,,2022-01-15,2,MLB410573392020,0.0,,0,,0,,1,2022-01-16
16,,2022-01-04,1,MLB41033285650,0.0,,0,,1,2022-01-06,1,2022-01-05
17,6088.0,2022-01-10,2,MLB489997780,0.0,,1,2022-01-10,0,,1,2022-01-13
18,4746.0,2022-01-13,2,MLB4356656010,0.0,,1,2022-01-08,1,2022-01-13,1,2022-01-21
19,6778.0,2022-01-31,5,MLB6862639980,0.0,,1,2022-02-03,1,2022-02-03,1,2022-02-01
20,486.0,2022-01-11,2,MLB10475517540,0.0,,0,,0,,1,2022-01-12
21,6213.0,2022-01-18,3,MLB8272570730,0.0,,1,2022-01-19,0,,1,2022-01-19
22,3004.0,2022-01-13,2,MLB10336786600,0.0,,0,,0,,1,2022-01-27
23,638.0,2022-01-19,3,MLB5698896460,0.0,,0,,0,,0,
24,,2022-01-11,2,MLB43898731710,0.0,,1,2022-01-13,1,2022-01-11,1,2022-01-13
25,10593.0,2022-01-28 00:00:00,4,MLB2004348900-1,0.0,,0,,0,,1,2022-01-27 00:00:00
26,9466.0,2022-01-04,1,MLB2926148510,0.0,,0,,0,,0,
27,2291.0,2022-01-08,1,MLB2751934780,0.0,,1,2022-02-05,0,,1,2022-02-05
28,9133.0,2022-01-10,2,MLB10517649490,1.0,2022-01-11,1,2022-01-10,0,,1,2022-01-11
29,2879.0,2022-01-03,1,MLB2173863180,0.0,,1,2022-01-15,0,,1,2022-01-10
30,9240.0,2022-01-06,1,MLB10523645210,0.0,,1,2022-01-06,1,2022-01-06,1,2022-01-12
31,1458.0,2022-01-12,2,MLB10559222190,0.0,,1,2022-01-12,1,2022-01-12,0,
32,,2022-01-05,1,MLB41566695980,0.0,,1,2022-01-06,1,2022-01-06,1,2022-01-06
33,8458.0,2022-01-27,4,MLB10378524480,0.0,,1,2022-02-01,1,2022-01-27,1,2022-01-28
34,,2022-01-02,52,MLB41985546670,0.0,,0,,0,,0,
35,1640.0,2022-01-10,2,MLB10544268960,1.0,2022-02-03,1,2022-01-15,1,2022-01-11,1,2022-01-11
36,8591.0,2022-01-21,3,MLB4202922880,0.0,,0,,0,,0,
37,7759.0,2022-01-09,1,MLB10536975980,0.0,,0,,0,,1,2022-01-10
38,2811.0,2022-01-06,1,MLB10468796370,0.0,,1,2022-01-06,0,,1,2022-01-11
39,11055.0,2022-01-11 00:00:00,2,MLB3898731710,0.0,,1,2022-01-13 00:00:00,1,2022-01-11 00:00:00,1,2022-01-13 00:00:00
40,2235.0,2022-01-30,4,MLB5673515620,0.0,,1,2022-01-30,0,,1,2022-01-31
41,10472.0,2022-01-22 00:00:00,3,MLB6935125300-1,,,0,,0,,1,2022-01-23 00:00:00
42,2134.0,2022-01-28,4,MLB3742867140,0.0,,1,2022-02-01,0,,1,2022-01-29
43,6907.0,2022-01-11,2,MLB2357495860,0.0,,0,,0,,1,2022-01-18
44,1332.0,2022-01-19,3,MLB10433739340,0.0,,0,,0,,0,
45,,2022-01-10,2,MLB46662772280,0.0,,0,,0,,1,2022-01-11
46,884.0,2022-01-04,1,MLB3902942880,0.0,,0,,0,,1,2022-01-10
47,,2022-01-11,2,MLB410543155710,0.0,,0,,0,,1,2022-01-12
48,5715.0,2022-01-07,1,MLB2981582210,0.0,,0,,0,,1,2022-01-23
49,7878.0,2022-01-13,2,MLB5108983120,0.0,,1,2022-01-13,1,2022-01-13,1,2022-01-14
50,3673.0,2022-01-29,4,MLB5726690220,0.0,,1,2022-01-29,1,2022-01-29,1,2022-02-02
51,6018.0,2022-01-04,1,MLB10508785400,0.0,,0,,1,2022-01-04,1,2022-01-05
52,9783.0,2022-01-18,3,MLB10424032420,0.0,,1,2022-02-06,0,,1,2022-01-19
53,5090.0,2022-01-31,5,MLB7972390730,1.0,2022-02-25,1,2022-01-31,1,2022-02-03,1,2022-02-01
54,9919.0,2022-01-18,3,MLB7486974340,0.0,,1,2022-01-18,0,,1,2022-01-19
55,9497.0,2022-01-11,2,MLB10246822160,0.0,,1,2022-01-11,1,2022-01-13,1,2022-01-13
56,9243.0,2022-01-06,1,MLB10521548690,0.0,,1,2022-01-06,1,2022-01-06,0,
57,7289.0,2022-01-12,2,MLB2079678460,0.0,,1,2022-01-15,0,,1,2022-01-13
58,8648.0,2022-01-15,2,MLB1070515000,0.0,,1,2022-01-15,0,,1,2022-01-16
59,7552.0,2022-01-25,4,MLB4671186130,0.0,,1,2022-02-23,0,,1,2022-01-28
60,,2022-01-17,3,MLB43251557670,0.0,,0,,0,,1,2022-01-19
61,728.0,2022-01-24,4,MLB7734657340,0.0,,0,,0,,1,2022-01-26
62,11029.0,2022-01-05 00:00:00,1,MLB4585068070,0.0,,0,,0,,0,
63,,2022-01-21,3,MLB45137168700,0.0,,0,,0,,1,2022-02-08
64,1305.0,2022-01-25,4,MLB3711586050,0.0,,1,2022-01-29,1,2022-01-29,1,2022-01-27
65,5170.0,2022-01-04,1,MLB7047789660,0.0,,0,,1,2022-01-06,1,2022-01-05
66,4359.0,2022-01-20,3,MLB10550737880,0.0,,1,2022-01-24,1,2022-01-20,1,2022-01-24
67,10874.0,2022-01-24 00:00:00,4,MLB10624347890-1,0.0,,0,,0,,1,2022-01-23 00:00:00
68,,2022-01-31,5,MLB45125135522,0.0,,0,,0,,0,
69,4345.0,2022-01-14,2,MLB7679060870,1.0,2022-02-04,1,2022-01-14,1,2022-01-17,1,2022-01-15
70,8600.0,2022-01-27,4,MLB2050361280,0.0,,1,2022-01-27,0,,1,2022-01-30
71,4150.0,2022-01-23,3,MLB10138407240,0.0,,0,,1,2022-01-23,1,2022-02-10
72,3586.0,2022-01-09,1,MLB5241236240,0.0,,1,2022-01-14,1,2022-01-10,1,2022-01-10
73,10015.0,2022-01-23 00:00:00,3,MLB10617344660-1,,,1,2022-01-23 00:00:00,1,2022-01-23 00:00:00,1,2022-01-26 00:00:00
74,2578.0,2022-01-14,2,MLB2129055900,0.0,,1,2022-02-01,1,2022-01-14,1,2022-01-22
75,546.0,2022-01-03,1,MLB3076821320,0.0,,1,2022-01-06,0,,0,
76,10686.0,2022-01-21 00:00:00,3,MLB3658660250-1,0.0,,0,,0,,1,2022-01-20 00:00:00
77,7621.0,2022-01-13,2,MLB7018614430,0.0,,0,,0,,1,2022-01-14
78,,2022-01-10,2,MLB410539298670,0.0,,0,,0,,1,2022-01-18
79,10637.0,2022-01-19 00:00:00,3,MLB10599326960-1,0.0,,0,,0,,1,2022-01-18 00:00:00
80,3175.0,2022-01-16,2,MLB1543393530,0.0,,0,,0,,1,2022-01-20
81,5179.0,2022-01-12,2,MLB10554998360,0.0,,0,,0,,1,2022-01-30
82,9130.0,2022-01-14,2,MLB4321910120,0.0,,0,,1,2022-01-14,0,
83,7966.0,2022-01-06,1,MLB7333569850,0.0,,1,2022-01-11,0,,1,2022-01-11
84,10331.0,2022-01-08 00:00:00,1,MLB4133845650-1,,,0,,0,,0,
85,4935.0,2022-01-14,2,MLB3068621280,0.0,,0,,0,,1,2022-01-17
86,555.0,2022-01-30,4,MLB4425827220,0.0,,0,,0,,1,2022-02-04
87,10632.0,2022-01-18 00:00:00,3,MLB10589090750-1,0.0,,1,2022-01-22 00:00:00,0,,1,2022-01-17 00:00:00
88,2432.0,2022-01-08,1,MLB10532388520,0.0,,1,2022-01-09,1,2022-01-09,1,2022-01-09
89,7557.0,2022-01-06,1,MLB8193177910,0.0,,1,2022-01-06,1,2022-01-06,1,2022-01-07
90,3503.0,2022-01-19,3,MLB6209883300,0.0,,1,2022-01-24,1,2022-01-24,1,2022-01-24
91,5871.0,2022-01-01,52,MLB680282840,1.0,2022-01-06,1,2022-01-01,1,2022-01-01,1,2022-01-02
92,,2022-01-28,4,MLB4101614010,0.0,,1,2022-01-29,0,,1,2022-01-29
93,8247.0,2022-01-05,1,MLB2423679240,0.0,,0,,0,,0,
94,1672.0,2022-01-13,2,MLB7813965430,1.0,2022-01-29,1,2022-01-13,1,2022-01-20,1,2022-01-14
95,102.0,2022-01-20,3,MLB1353540120,0.0,,0,,0,,0,
96,1767.0,2022-01-29,4,MLB10653857060,0.0,,1,2022-01-31,1,2022-01-29,1,2022-01-30
97,6841.0,2022-01-24,4,MLB1273526500,0.0,,1,2022-01-24,0,,1,2022-01-25
98,6426.0,2022-01-02,52,MLB10496998390,0.0,,1,2022-01-06,0,,1,2022-01-09
99,5379.0,2022-01-29,4,MLB7522897650,0.0,,0,,0,,1,2022-01-30
100,2767.0,2022-01-23,3,MLB7838589130,0.0,,0,,0,,1,2022-01-25
101,8941.0,2022-01-12,2,MLB3755187500,0.0,,1,2022-02-07,1,2022-01-12,1,2022-01-13
102,6021.0,2022-01-04,1,MLB5099115650,0.0,,1,2022-01-05,1,2022-01-04,1,2022-01-05
103,11323.0,2022-01-18 00:00:00,3,MLB7700647440,0.0,,0,,0,,0,
104,,2022-01-03,1,MLB42226454530,0.0,,1,2022-01-03,1,2022-01-03,1,2022-01-04
105,7718.0,2022-01-26,4,MLB10637430210,0.0,,1,2022-01-26,0,,1,2022-01-27
106,,2022-01-25,4,MLB43376513930,0.0,,0,,1,2022-01-26,1,2022-01-26
107,943.0,2022-01-31,5,MLB6723398620,0.0,,0,,0,,0,
108,5076.0,2022-01-29,4,MLB6777150550,0.0,,0,,1,2022-01-29,1,2022-02-11
109,,2022-01-14,2,MLB410567504290,0.0,,1,2022-01-26,1,2022-01-14,1,2022-01-15
110,,2022-01-22,3,MLB410611434700,0.0,,1,2022-01-24,0,,1,2022-01-23
111,,2022-01-19,3,MLB47391247150,0.0,,0,,0,,0,
112,,2022-01-17,3,MLB42691612220,1.0,2022-01-18,1,2022-01-17,1,2022-01-17,1,2022-01-18
113,9524.0,2022-01-31,5,MLB1366557980,0.0,,0,,0,,1,2022-02-01
114,8752.0,2022-01-07,1,MLB2820020670,0.0,,1,2022-01-13,0,,1,2022-01-14
115,7895.0,2022-01-01,52,MLB10476081230,0.0,,1,2022-02-01,0,,1,2022-01-04
116,2172.0,2022-01-11,2,MLB4726568270,0.0,,0,,0,,0,
117,4959.0,2022-01-20,3,MLB7515268540,0.0,,1,2022-01-24,1,2022-01-20,1,2022-01-24
118,9070.0,2022-01-05,1,MLB6125215760,0.0,,0,,1,2022-01-05,1,2022-01-12
119,2298.0,2022-01-25,4,MLB1324583060,0.0,,0,,0,,1,2022-02-02
120,10424.0,2022-01-03 00:00:00,1,MLB3922515980-1,,,0,,1,2022-01-03 00:00:00,1,2022-01-04 00:00:00
121,663.0,2022-01-31,5,MLB10664369300,1.0,2022-02-11,1,2022-02-05,1,2022-02-22,1,2022-02-01
122,1821.0,2022-01-30,4,MLB3495453850,0.0,,0,,0,,1,2022-02-03
123,10626.0,2022-01-18 00:00:00,3,MLB76250040-1,0.0,,0,,0,,1,2022-01-17 00:00:00
124,11336.0,2022-01-19 00:00:00,3,MLB8182102810,0.0,,1,2022-01-19 00:00:00,1,2022-01-19 00:00:00,1,2022-01-20 00:00:00
125,,2022-01-21,3,MLB410229729010,1.0,2022-02-06,1,2022-01-24,1,2022-01-21,1,2022-01-22
126,11426.0,2022-01-24 00:00:00,4,MLB8300997160,1.0,2022-01-31 00:00:00,1,2022-01-26 00:00:00,1,2022-01-25 00:00:00,1,2022-01-25 00:00:00
127,8662.0,2022-01-05,1,MLB10518780690,0.0,,1,2022-01-10,1,2022-01-05,1,2022-01-06
128,10671.0,2022-01-26 00:00:00,4,MLB3114408360-1,0.0,,0,,0,,1,2022-01-25 00:00:00
129,6702.0,2022-01-04,1,MLB1616778190,1.0,2022-01-27,1,2022-01-04,0,,1,2022-01-14
130,8899.0,2022-01-01,52,MLB2248493770,0.0,,0,,0,,0,
131,1927.0,2022-01-21,3,MLB8343743020,0.0,,1,2022-01-21,1,2022-01-21,1,2022-01-23
132,7152.0,2022-01-12,2,MLB10423708670,0.0,,0,,0,,1,2022-01-13
133,6248.0,2022-01-20,3,MLB10220165840,0.0,,0,,0,,0,
134,5661.0,2022-01-29,4,MLB1448199030,0.0,,0,,0,,0,
135,9366.0,2022-01-25,4,MLB6825131900,0.0,,1,2022-01-25,0,,1,2022-01-26
136,9733.0,2022-01-15,2,MLB8135816300,1.0,2022-01-26,1,2022-01-18,1,2022-01-15,1,2022-01-17
137,6674.0,2022-01-16,2,MLB4841987070,0.0,,0,,1,2022-01-21,1,2022-01-17
138,4596.0,2022-01-10,2,MLB10128371120,0.0,,1,2022-01-16,1,2022-01-14,1,2022-01-14
139,7452.0,2022-01-14,2,MLB3700619000,0.0,,1,2022-01-22,1,2022-01-14,1,2022-01-18
140,7213.0,2022-01-26,4,MLB4447467980,0.0,,0,,1,2022-01-26,0,
141,7984.0,2022-01-19,3,MLB5241506620,0.0,,0,,1,2022-01-22,1,2022-01-20
142,5538.0,2022-01-20,3,MLB6295672150,1.0,2022-02-14,1,2022-01-25,1,2022-01-29,1,2022-01-25
143,1950.0,2022-01-07,1,MLB1375204960,0.0,,0,,0,,1,2022-01-13
144,6521.0,2022-01-13,2,MLB645652300,0.0,,1,2022-01-17,1,2022-01-17,1,2022-01-17
145,,2022-01-14,2,MLB41536873222,0.0,,0,,0,,1,2022-01-21
146,8124.0,2022-01-11,2,MLB8061255110,1.0,2022-01-11,1,2022-01-11,1,2022-01-11,1,2022-01-12
147,524.0,2022-01-20,3,MLB2935061670,1.0,2022-01-22,1,2022-01-20,1,2022-01-20,1,2022-01-22
148,3780.0,2022-01-25,4,MLB10630222430,0.0,,0,,0,,0,
149,10189.0,2022-01-06 00:00:00,1,MLB10520782780-1,,,1,2022-01-06 00:00:00,1,2022-01-06 00:00:00,1,2022-01-07 00:00:00
150,4232.0,2022-01-31,5,MLB2061715350,0.0,,0,,0,,1,2022-02-28
151,2011.0,2022-01-25,4,MLB7845151740,0.0,,1,2022-01-25,0,,0,
152,,2022-01-17,3,MLB410591326240,0.0,,0,,0,,0,
153,11328.0,2022-01-18 00:00:00,3,MLB5489090820,0.0,,0,,0,,1,2022-01-20 00:00:00
154,4636.0,2022-01-01,52,MLB6278370920,0.0,,0,,0,,1,2022-01-02
155,610.0,2022-01-12,2,MLB1516899190,0.0,,0,,0,,1,2022-01-13
156,4507.0,2022-01-07,1,MLB10526700540,1.0,2022-02-04,1,2022-01-07,1,2022-01-07,1,2022-01-08
157,7022.0,2022-01-05,1,MLB10514358860,1.0,2022-01-25,1,2022-01-05,1,2022-01-05,1,2022-01-06
158,9021.0,2022-01-30,4,MLB10655986070,0.0,,1,2022-02-12,1,2022-02-12,1,2022-02-12
159,2818.0,2022-01-11,2,MLB1093196140,0.0,,0,,0,,0,
160,8532.0,2022-01-12,2,MLB2680344540,0.0,,0,,0,,0,
161,8686.0,2022-01-06,1,MLB1165909070,0.0,,1,2022-01-06,0,,1,2022-01-12
162,6527.0,2022-01-03,1,MLB1371341750,0.0,,1,2022-01-21,0,,1,2022-01-20
163,2171.0,2022-01-06,1,MLB1292685490,0.0,,0,,0,,0,
164,11498.0,2022-01-14 00:00:00,2,MLB7306508150,0.0,,0,,0,,1,2022-01-15 00:00:00
165,1046.0,2022-01-25,4,MLB10632420140,0.0,,0,,0,,1,2022-02-16
166,585.0,2022-01-15,2,MLB3930888340,0.0,,0,,0,,0,
167,2761.0,2022-01-07,1,MLB2105335010,0.0,,0,,0,,0,
168,4655.0,2022-01-15,2,MLB10574688610,1.0,2022-01-18,1,2022-01-17,1,2022-01-17,1,2022-01-17
169,7442.0,2022-01-29,4,MLB1808616100,0.0,,1,2022-01-29,1,2022-01-29,1,2022-02-02
170,6782.0,2022-01-26,4,MLB6499223310,0.0,,1,2022-02-09,1,2022-01-26,1,2022-01-31
171,5517.0,2022-01-14,2,MLB1490158270,0.0,,0,,0,,1,2022-01-27
172,9997.0,2022-01-16,2,MLB6985474780,0.0,,0,,0,,1,2022-01-27
173,6922.0,2022-01-29,4,MLB2554398690,0.0,,0,,0,,1,2022-02-20
174,,2022-01-14,2,MLB49172304010,1.0,2022-01-14,1,2022-01-14,0,,1,2022-01-15
175,3621.0,2022-01-05,1,MLB10516337700,1.0,2022-01-07,1,2022-01-05,1,2022-01-05,1,2022-01-06
176,9755.0,2022-01-05,1,MLB5708543520,0.0,,0,,0,,1,2022-01-11
177,5032.0,2022-01-05,1,MLB7272048510,0.0,,1,2022-01-18,1,2022-01-10,1,2022-01-06
178,6147.0,2022-01-16,2,MLB4854928290,0.0,,0,,0,,1,2022-01-29
179,1812.0,2022-01-27,4,MLB265252640,1.0,2022-02-26,1,2022-02-10,1,2022-02-10,1,2022-02-03
180,8132.0,2022-01-18,3,MLB7215758270,0.0,,1,2022-01-18,0,,1,2022-02-16
181,5425.0,2022-01-16,2,MLB8326974140,0.0,,0,,0,,0,
182,6635.0,2022-01-20,3,MLB10601698550,0.0,,0,,1,2022-01-20,0,
183,367.0,2022-01-14,2,MLB5127485780,0.0,,1,2022-01-15,1,2022-01-14,1,2022-01-15
184,,2022-01-15,2,MLB410576474220,1.0,2022-01-15,1,2022-01-15,1,2022-01-15,1,2022-01-16
185,10974.0,2022-01-03 00:00:00,1,MLB2145394400-1,0.0,,0,,1,2022-01-03 00:00:00,1,2022-01-02 00:00:00
186,9152.0,2022-01-21,3,MLB2597058270,0.0,,0,,0,,0,
187,8042.0,2022-01-30,4,MLB3092833650,0.0,,0,,0,,0,
188,195.0,2022-01-11,2,MLB10542424510,0.0,,0,,0,,1,2022-02-02
189,9161.0,2022-01-27,4,MLB4954588810,0.0,,0,,0,,1,2022-01-28
190,6135.0,2022-01-30,4,MLB8194454940,0.0,,0,,0,,1,2022-02-05
191,,2022-01-01,52,MLB410494687022,0.0,,1,2022-01-01,0,,1,2022-01-13
192,6822.0,2022-01-07,1,MLB10487925980,0.0,,1,2022-02-02,1,2022-01-07,1,2022-01-31
193,3872.0,2022-01-01,52,MLB5100960160,0.0,,0,,1,2022-01-01,0,
194,8389.0,2022-01-12,2,MLB1930061150,0.0,,1,2022-01-13,1,2022-01-12,1,2022-01-13
195,10274.0,2022-01-30 00:00:00,4,MLB1247693640-1,,,0,,1,2022-01-30 00:00:00,1,2022-01-31 00:00:00
196,1256.0,2022-01-16,2,MLB3751318220,0.0,,0,,0,,1,2022-01-17
197,9471.0,2022-01-22,3,MLB1363565630,0.0,,0,,0,,1,2022-01-24
198,8930.0,2022-01-04,1,MLB10512286380,0.0,,1,2022-01-11,0,,1,2022-01-07
199,,2022-01-09,1,MLB48001580910,0.0,,1,2022-01-09,0,,1,2022-01-10
200,7346.0,2022-01-21,3,MLB10611500480,0.0,,0,,0,,1,2022-01-22
201,6579.0,2022-01-22,3,MLB10615633290,0.0,,1,2022-01-22,1,2022-01-22,1,2022-01-24
202,7976.0,2022-01-18,3,MLB6798442710,0.0,,0,,0,,0,
203,5686.0,2022-01-21,3,MLB10309208310,0.0,,1,2022-01-21,0,,0,
204,6492.0,2022-01-31,5,MLB7469036550,0.0,,0,,0,,0,
205,10289.0,2022-01-09 00:00:00,1,MLB8389531970-1,,,0,,1,2022-01-11 00:00:00,1,2022-01-11 00:00:00
206,,2022-01-07,1,MLB47349806870,0.0,,0,,0,,1,2022-01-08
207,,2022-01-18,3,MLB410487490750,0.0,,0,,0,,0,
208,9418.0,2022-01-17,3,MLB7462824900,0.0,,1,2022-01-17,0,,1,2022-01-18
209,7255.0,2022-01-16,2,MLB692392290,0.0,,0,,0,,0,
210,,2022-01-30,4,MLB410538161040,0.0,,0,,1,2022-01-30,1,2022-01-31
211,9284.0,2022-01-20,3,MLB10601531040,0.0,,0,,1,2022-01-20,1,2022-01-22
212,10911.0,2022-01-06 00:00:00,1,MLB3033296390-1,0.0,,1,2022-01-08 00:00:00,0,,1,2022-01-05 00:00:00
213,2248.0,2022-01-16,2,MLB1844812300,0.0,,0,,0,,0,
214,10074.0,2022-01-29 00:00:00,4,MLB10649197240-1,,,0,,1,2022-01-29 00:00:00,1,2022-01-30 00:00:00
215,4303.0,2022-01-22,3,MLB10602123030,0.0,,1,2022-02-03,1,2022-01-22,1,2022-01-23
216,9706.0,2022-01-03,1,MLB3099405210,0.0,,0,,0,,0,
217,4989.0,2022-01-30,4,MLB4581043800,0.0,,0,,1,2022-02-03,1,2022-02-03
218,9967.0,2022-01-21,3,MLB3361367650,0.0,,1,2022-01-26,1,2022-01-21,1,2022-01-22
219,10376.0,2022-01-10 00:00:00,2,MLB2571665910-1,,,0,,1,2022-01-10 00:00:00,1,2022-01-27 00:00:00
220,10603.0,2022-01-22 00:00:00,3,MLB6246229020-1,0.0,,0,,0,,1,2022-01-21 00:00:00
221,5644.0,2022-01-18,3,MLB8053425210,0.0,,0,,0,,0,
222,2308.0,2022-01-11,2,MLB10546230270,0.0,,1,2022-01-12,1,2022-01-12,1,2022-01-12
223,,2022-01-22,3,MLB41401712800,0.0,,1,2022-01-22,0,,1,2022-01-23
224,2884.0,2022-01-07,1,MLB8262814870,0.0,,0,,0,,1,2022-01-08
225,2801.0,2022-01-22,3,MLB5316138650,1.0,2022-01-22,1,2022-01-22,0,,0,
226,530.0,2022-01-21,3,MLB10609092370,0.0,,1,2022-01-21,1,2022-01-21,0,
227,2721.0,2022-01-31,5,MLB10643904730,0.0,,1,2022-01-31,0,,0,
228,11027.0,2022-01-05 00:00:00,1,MLB10295107140,0.0,,1,2022-02-02 00:00:00,1,2022-01-05 00:00:00,1,2022-01-06 00:00:00
229,6537.0,2022-01-07,1,MLB6839007710,0.0,,1,2022-01-14,1,2022-01-07,1,2022-01-08
230,,2022-01-27,4,MLB47061865410,0.0,,1,2022-02-25,0,,0,
231,6876.0,2022-01-05,1,MLB5155882370,0.0,,0,,0,,0,
232,,2022-01-10,2,MLB42273511222,0.0,,0,,0,,0,
233,4067.0,2022-01-18,3,MLB7475283150,0.0,,0,,1,2022-01-20,1,2022-01-20
234,7753.0,2022-01-07,1,MLB7894242970,0.0,,0,,1,2022-01-17,1,2022-01-16
235,9446.0,2022-01-09,1,MLB10537198160,1.0,2022-01-14,1,2022-01-09,1,2022-01-09,1,2022-01-10
236,11167.0,2022-01-05 00:00:00,1,MLB7358293930,0.0,,0,,0,,1,2022-01-06 00:00:00
237,6632.0,2022-01-26,4,MLB1338102100,0.0,,0,,0,,0,
238,6886.0,2022-01-12,2,MLB8272973690,0.0,,0,,1,2022-01-12,1,2022-01-18
239,1306.0,2022-01-25,4,MLB688443350,0.0,,1,2022-02-23,0,,0,
240,,2022-01-03,1,MLB410501999800,1.0,2022-01-19,1,2022-01-04,1,2022-01-03,1,2022-01-04
241,1135.0,2022-01-09,1,MLB1039873650,0.0,,1,2022-01-09,0,,1,2022-01-10
242,912.0,2022-01-11,2,MLB6203448170,0.0,,0,,0,,1,2022-02-01
243,7195.0,2022-01-14,2,MLB10366818490,0.0,,0,,0,,1,2022-01-15
244,,2022-01-16,2,MLB44847073522,0.0,,1,2022-01-16,1,2022-01-17,1,2022-01-17
245,3138.0,2022-01-17,3,MLB10586755420,0.0,,1,2022-01-17,1,2022-01-20,1,2022-01-18
246,,2022-01-26,4,MLB410344854330,0.0,,0,,1,2022-01-26,1,2022-02-18
247,3517.0,2022-01-14,2,MLB4367446660,0.0,,1,2022-01-27,1,2022-01-14,1,2022-01-15
248,8188.0,2022-01-13,2,MLB5836462190,1.0,2022-01-15,1,2022-01-13,1,2022-01-13,1,2022-01-14
249,3411.0,2022-01-21,3,MLB296461470,0.0,,1,2022-01-24,0,,1,2022-01-23
250,10071.0,2022-01-19 00:00:00,3,MLB10597018090-1,,,0,,0,,0,
251,,2022-01-06,1,MLB4940053480,0.0,,0,,0,,0,
252,1898.0,2022-01-10,2,MLB3626681240,0.0,,0,,0,,0,
253,2983.0,2022-01-26,4,MLB10636469470,0.0,,1,2022-01-26,1,2022-01-26,1,2022-01-28
254,5145.0,2022-01-09,1,MLB6100185090,0.0,,0,,0,,1,2022-01-10
255,,2022-01-19,3,MLB42000727670,0.0,,0,,0,,1,2022-01-20
256,5341.0,2022-01-12,2,MLB4354913390,0.0,,0,,0,,0,
257,5097.0,2022-01-26,4,MLB5020165830,0.0,,1,2022-02-26,0,,0,
258,11256.0,2022-01-16 00:00:00,2,MLB3751318220,0.0,,0,,0,,1,2022-01-17 00:00:00
259,11364.0,2022-01-20 00:00:00,3,MLB7584310040,0.0,,1,2022-02-09 00:00:00,1,2022-02-03 00:00:00,1,2022-01-22 00:00:00
260,3326.0,2022-01-09,1,MLB8299334460,0.0,,0,,1,2022-01-23,1,2022-01-12
261,5122.0,2022-01-13,2,MLB10554991220,0.0,,0,,1,2022-01-13,1,2022-01-15
262,5860.0,2022-01-03,1,MLB5321207550,0.0,,1,2022-01-03,0,,1,2022-01-04
263,8055.0,2022-01-16,2,MLB4511040920,0.0,,0,,0,,0,
264,6185.0,2022-01-22,3,MLB10615064010,0.0,,1,2022-01-24,1,2022-01-22,1,2022-02-05
265,5853.0,2022-01-13,2,MLB1020925190,0.0,,1,2022-02-07,0,,1,2022-02-07
266,7710.0,2022-01-14,2,MLB7309836640,0.0,,1,2022-01-14,1,2022-01-14,1,2022-01-16
267,5623.0,2022-01-22,3,MLB4900062490,0.0,,1,2022-02-09,1,2022-02-03,1,2022-02-03
268,441.0,2022-01-09,1,MLB1961239660,0.0,,1,2022-01-09,1,2022-01-21,1,2022-01-21
269,8060.0,2022-01-09,1,MLB2597354050,0.0,,0,,1,2022-01-09,0,
270,1650.0,2022-01-26,4,MLB2278068140,0.0,,1,2022-01-26,1,2022-01-26,1,2022-02-11
271,8785.0,2022-01-04,1,MLB10507363850,0.0,,1,2022-01-15,1,2022-01-06,1,2022-01-05
272,4922.0,2022-01-06,1,MLB10525000590,0.0,,0,,0,,1,2022-01-08
273,290.0,2022-01-09,1,MLB1407610340,0.0,,1,2022-01-09,0,,1,2022-02-01
274,7989.0,2022-01-19,3,MLB585485490,0.0,,1,2022-01-19,1,2022-01-19,0,
275,3225.0,2022-01-25,4,MLB179933580,1.0,2022-02-12,1,2022-01-27,1,2022-01-25,1,2022-01-26
276,2331.0,2022-01-14,2,MLB1320544410,0.0,,1,2022-01-25,0,,1,2022-01-16
277,11479.0,2022-01-11 00:00:00,2,MLB10548301980,0.0,,1,2022-01-30 00:00:00,1,2022-01-30 00:00:00,1,2022-01-30 00:00:00
